BJD - 2454833, Corrected Flux
2783.262040862, 1.022118184,
2783.282472428, 1.022373383,
2783.302904094, 1.022760495,
2783.323335860, 1.022497186,
2783.343767426, 1.022627630,
2783.364199092, 1.022440411,
2783.384630857, 1.022587449,
2783.405062423, 1.023314787,
2783.425494089, 1.022670138,
2783.445925854, 1.021857740,
2783.466357420, 1.022606975,
2783.507220850, 1.023114569,
2783.527652416, 1.022235475,
2783.548084181, 1.022490672,
2783.568515846, 1.022041020,
2783.588947511, 1.022054584,
2783.609379176, 1.022067969,
2783.629810841, 1.021898442,
2783.650242506, 1.022005167,
2783.670674171, 1.022714984,
2783.691105836, 1.022334344,
2783.711537601, 1.022779819,
2783.731969266, 1.021865222,
2783.752400830, 1.022508479,
2783.772832595, 1.022421014,
2783.793264159, 1.022209897,
2783.813695824, 1.021867141,
2783.834127588, 1.022054893,
2783.854559153, 1.022495162,
2783.874990817, 1.021995522,
2783.895422581, 1.022230053,
2783.915854146, 1.021770097,
2783.936285910, 1.021888093,
2783.956717574, 1.021891728,
2783.997580902, 1.022140898,
2784.018012566, 1.022343725,
2784.038444130, 1.022062692,
2784.058875893, 1.021327056,
2784.079307557, 1.020996803,
2784.099739221, 1.021712300,
2784.120170885, 1.021363529,
2784.140602548, 1.021629693,
2784.161034312, 1.021491166,
2784.181465875, 1.020921492,
2784.201897539, 1.021928220,
2784.222329302, 1.021872916,
2784.242760865, 1.021737922,
2784.263192529, 1.021951667,
2784.283624292, 1.021308808,
2784.304055955, 1.022060739,
2784.324487518, 1.021498753,
2784.344919281, 1.021318886,
2784.365350944, 1.021413831,
2784.385782607, 1.021147133,
2784.406214270, 1.021227908,
2784.426645933, 1.021079997,
2784.447077596, 1.021281948,
2784.487940921, 1.021633877,
2784.508372684, 1.021133326,
2784.528804247, 1.020972414,
2784.549235909, 1.020620307,
2784.569667572, 1.020857013,
2784.590099234, 1.021001947,
2784.610530797, 1.021164524,
2784.630962559, 1.021145927,
2784.651394221, 1.020782040,
2784.671825984, 1.021355446,
2784.692257546, 1.020984958,
2784.733120970, 1.020411436,
2784.753552532, 1.020590136,
2784.773984194, 1.020610883,
2784.794415956, 1.020977972,
2784.814847618, 1.020647500,
2784.835279180, 1.020745185,
2784.855710942, 1.020230574,
2784.876142604, 1.019615275,
2784.896574265, 1.019944135,
2784.917005927, 1.019974444,
2784.937437589, 1.019775502,
2784.957869350, 1.020442594,
2784.978300912, 1.020053176,
2784.998732574, 1.020065408,
2785.019164335, 1.020023220,
2785.039595896, 1.019718300,
2785.060027558, 1.019530970,
2785.080459319, 1.019835306,
2785.100890880, 1.020141011,
2785.121322642, 1.019935820,
2785.141754303, 1.019786200,
2785.162185864, 1.019952541,
2785.182617625, 1.019786830,
2785.223480847, 1.019854745,
2785.243912608, 1.019301785,
2785.264344269, 1.019513759,
2785.284775830, 1.019304722,
2785.305207591, 1.019644110,
2785.325639252, 1.019755291,
2785.346070913, 1.019910543,
2785.366502573, 1.019111385,
2785.386934234, 1.019827081,
2785.407365895, 1.019665595,
2785.427797555, 1.018886446,
2785.468660976, 1.019374243,
2785.489092537, 1.019438021,
2785.509524197, 1.019233554,
2785.529955958, 1.019501293,
2785.550387518, 1.018906479,
2785.570819279, 1.019476686,
2785.591250939, 1.018972503,
2785.611682499, 1.018451168,
2785.632114259, 1.019389210,
2785.652545919, 1.018742717,
2785.672977480, 1.019101767,
2785.713840900, 1.019055463,
2785.734272460, 1.018938742,
2785.754704220, 1.018908570,
2785.775135880, 1.018884618,
2785.795567640, 1.018126698,
2785.815999200, 1.019783061,
2785.836430859, 1.018983366,
2785.856862619, 1.018687798,
2785.877294179, 1.018608926,
2785.897725839, 1.018547897,
2785.918157598, 1.018425778,
2785.959020818, 1.018371706,
2785.979452577, 1.018215870,
2785.999884137, 1.018833521,
2786.020315896, 1.018621485,
2786.040747556, 1.018378506,
2786.061179115, 1.018590970,
2786.081610875, 1.018335274,
2786.102042534, 1.018260483,
2786.122474094, 1.018106073,
2786.142905853, 1.017538686,
2786.163337512, 1.017972311,
2786.204200831, 1.018569191,
2786.224632490, 1.017900416,
2786.245064249, 1.017861735,
2786.265495808, 1.018626856,
2786.285927467, 1.018438033,
2786.306359226, 1.017988603,
2786.326790785, 1.017220812,
2786.347222444, 1.017896610,
2786.367654203, 1.018149336,
2786.388085762, 1.017955380,
2786.408517421, 1.017830275,
2786.469812497, 1.017822578,
2786.490244156, 1.017354479,
2786.510675815, 1.017294442,
2786.531107474, 1.017911088,
2786.551539132, 1.017550179,
2786.571970791, 1.017751979,
2786.592402550, 1.017950377,
2786.612834108, 1.017634311,
2786.633265767, 1.017552006,
2786.653697425, 1.017405741,
2786.674129084, 1.016929997,
2786.694560842, 1.016946600,
2786.714992401, 1.017057368,
2786.735424059, 1.017663337,
2786.755855818, 1.017380602,
2786.776287376, 1.017174343,
2786.796719034, 1.016749933,
2786.817150793, 1.016724026,
2786.837582351, 1.016888997,
2786.858014009, 1.016315972,
2786.878445768, 1.016483681,
2786.898877326, 1.016967838,
2786.939740742, 1.016774165,
2786.960172400, 1.016415756,
2786.980604058, 1.016863435,
2787.001035716, 1.016149634,
2787.021467375, 1.016730730,
2787.041899033, 1.016140710,
2787.062330691, 1.016758410,
2787.082762349, 1.016446179,
2787.103194007, 1.016138760,
2787.123625665, 1.016309120,
2787.144057422, 1.016248289,
2787.184920638, 1.016059043,
2787.205352396, 1.016476247,
2787.225784054, 1.015832384,
2787.246215612, 1.016968648,
2787.266647369, 1.016307008,
2787.287079027, 1.016407161,
2787.307510585, 1.016444772,
2787.327942343, 1.015932528,
2787.348374000, 1.016229876,
2787.368805658, 1.016564247,
2787.389237316, 1.015836108,
2787.430100631, 1.016017310,
2787.450532289, 1.016126692,
2787.470963846, 1.016033528,
2787.491395604, 1.015963186,
2787.511827261, 1.016488898,
2787.532258919, 1.015891438,
2787.552690576, 1.015932928,
2787.573122234, 1.015745904,
2787.593553991, 1.015566462,
2787.613985649, 1.015652496,
2787.634417206, 1.015699221,
2787.675280621, 1.015851075,
2787.695712178, 1.015904424,
2787.716143935, 1.016405311,
2787.736575593, 1.015580907,
2787.757007150, 1.015406364,
2787.777438907, 1.015525597,
2787.797870565, 1.015325635,
2787.818302322, 1.015731437,
2787.838733879, 1.014854497,
2787.859165536, 1.015893474,
2787.879597294, 1.015614391,
2787.920460508, 1.015177137,
2787.940892265, 1.014716146,
2787.961323822, 1.015269285,
2787.981755579, 1.015650098,
2788.002187237, 1.015450961,
2788.022618794, 1.015419377,
2788.043050551, 1.014827982,
2788.063482108, 1.014469014,
2788.083913765, 1.014837673,
2788.104345522, 1.014847878,
2788.124777079, 1.014501808,
2788.165640493, 1.015332262,
2788.186072150, 1.015411436,
2788.206503807, 1.014859335,
2788.226935464, 1.015207036,
2788.247367121, 1.014750849,
2788.267798778, 1.015013450,
2788.288230435, 1.014796728,
2788.308662092, 1.014588354,
2788.329093849, 1.015258703,
2788.349525406, 1.014512646,
2788.369957062, 1.014137846,
2788.431252133, 1.014147459,
2788.451683790, 1.014054526,
2788.472115347, 1.013966853,
2788.492547104, 1.013677121,
2788.512978760, 1.014465467,
2788.533410317, 1.014403204,
2788.553842074, 1.014278113,
2788.574273731, 1.013846303,
2788.594705387, 1.014312570,
2788.615137044, 1.014032069,
2788.635568701, 1.013763621,
2788.656000458, 1.013368657,
2788.676432015, 1.013858612,
2788.696863671, 1.013746804,
2788.717295328, 1.012930130,
2788.737726985, 1.013436038,
2788.758158641, 1.013268283,
2788.778590298, 1.013073261,
2788.799021955, 1.013589916,
2788.819453612, 1.013048984,
2788.839885368, 1.012200343,
2788.860316925, 1.013088363,
2788.901180338, 1.012780913,
2788.921611895, 1.012818537,
2788.942043652, 1.012494263,
2788.962475308, 1.012308826,
2788.982906865, 1.012432774,
2789.003338622, 1.011992483,
2789.023770278, 1.011787047,
2789.044201835, 1.012088813,
2789.064633592, 1.011966796,
2789.085065248, 1.012205217,
2789.105497005, 1.011598257,
2789.146360218, 1.011756379,
2789.166791975, 1.012068658,
2789.187223531, 1.015341703,
2789.207655188, 1.011448566,
2789.228086944, 1.011426888,
2789.248518501, 1.011027666,
2789.268950258, 1.011764255,
2789.289381914, 1.011783995,
2789.309813571, 1.011388390,
2789.330245227, 1.011197728,
2789.350676884, 1.011252496,
2789.371108541, 1.011161405,
2789.391540197, 1.011291272,
2789.411971854, 1.011265495,
2789.432403411, 1.011198486,
2789.452835167, 1.011360139,
2789.473266824, 1.011137285,
2789.493698580, 1.010982870,
2789.514130137, 1.011221468,
2789.534561794, 1.010523259,
2789.554993550, 1.010317524,
2789.575425107, 1.010628110,
2789.595856763, 1.010530176,
2789.636720077, 1.010147917,
2789.657151733, 1.010813667,
2789.677583490, 1.010824736,
2789.698015046, 1.010297223,
2789.718446803, 1.010799290,
2789.738878460, 1.009647452,
2789.759310016, 1.010167730,
2789.779741773, 1.010365624,
2789.800173429, 1.010130371,
2789.820605086, 1.009833405,
2789.841036743, 1.009815264,
2789.881900056, 1.009726273,
2789.902331713, 1.009021374,
2789.922763369, 1.009122303,
2789.943195126, 1.009474318,
2789.963626783, 1.009812999,
2789.984058339, 1.009975774,
2790.004490096, 1.009960256,
2790.024921753, 1.009221669,
2790.045353309, 1.009229386,
2790.065785066, 1.009096876,
2790.086216723, 1.008932898,
2790.127080036, 1.008349833,
2790.147511693, 1.008862018,
2790.167943350, 1.009269602,
2790.188375006, 1.008265557,
2790.208806563, 1.008756925,
2790.229238320, 1.008559244,
2790.249669977, 1.008489838,
2790.270101533, 1.009728283,
2790.290533290, 1.008855358,
2790.310964947, 1.008957811,
2790.331396704, 1.008247716,
2790.372259917, 1.008520171,
2790.392691674, 1.008736571,
2790.413123231, 1.008116482,
2790.433554888, 1.008026199,
2790.453986645, 1.007594473,
2790.474418302, 1.008155185,
2790.494849858, 1.008007984,
2790.515281615, 1.007921990,
2790.535713272, 1.007992008,
2790.556144929, 1.007891127,
2790.576576586, 1.007477157,
2790.617440000, 1.007714806,
2790.637871557, 1.006710799,
2790.658303214, 1.007279706,
2790.678734971, 1.007142879,
2790.699166528, 1.006897112,
2790.719598285, 1.006901619,
2790.740029942, 1.007047837,
2790.760461499, 1.007044476,
2790.780893256, 1.007318364,
2790.801324913, 1.006682449,
2790.821756470, 1.005936202,
2790.862619784, 1.006200070,
2790.883051441, 1.006320112,
2790.903483198, 1.006177031,
2790.923914756, 1.005748920,
2790.944346513, 1.006351342,
2790.964778170, 1.006214878,
2790.985209727, 1.006000638,
2791.005641484, 1.005754982,
2791.026073141, 1.005851674,
2791.046504799, 1.005923299,
2791.066936456, 1.005678625,
2791.107799871, 1.005441575,
2791.128231428, 1.005895046,
2791.148663085, 1.005784689,
2791.169094842, 1.005467141,
2791.189526500, 1.005573140,
2791.209958057, 1.005383615,
2791.230389815, 1.005446436,
2791.250821472, 1.005372716,
2791.271253029, 1.005661532,
2791.291684787, 1.005703297,
2791.312116444, 1.005550693,
2791.332548202, 1.005395068,
2791.352979759, 1.004862039,
2791.373411417, 1.005200814,
2791.393843174, 1.005568756,
2791.414274732, 1.005035512,
2791.434706390, 1.005084196,
2791.455138047, 1.005043208,
2791.475569705, 1.005207396,
2791.496001362, 1.004942853,
2791.516433120, 1.005155622,
2791.536864678, 1.004165227,
2791.557296435, 1.005127245,
2791.598159651, 1.005053547,
2791.618591409, 1.004686172,
2791.639022967, 1.005277288,
2791.659454624, 1.004788363,
2791.679886382, 1.004594054,
2791.700318040, 1.004430728,
2791.720749698, 1.004279548,
2791.741181356, 1.004800219,
2791.761613014, 1.004916965,
2791.782044672, 1.004242222,
2791.802476330, 1.004058743,
2791.843339746, 1.003851772,
2791.863771304, 1.004400557,
2791.884202962, 1.003594777,
2791.904634720, 1.003170833,
2791.925066278, 1.003514972,
2791.945498036, 1.003691108,
2791.965929694, 1.004269271,
2791.986361253, 1.003669839,
2792.006793011, 1.004052316,
2792.027224669, 1.003947854,
2792.047656227, 1.003661905,
2792.088519644, 1.003511303,
2792.108951402, 1.002700040,
2792.129382961, 1.003387455,
2792.149814619, 1.003236442,
2792.170246378, 1.003229269,
2792.190677936, 1.003940634,
2792.211109595, 1.003307258,
2792.231541253, 1.003425132,
2792.251972912, 1.003110320,
2792.272404570, 1.003121359,
2792.292836229, 1.003255544,
2792.333699646, 1.002820360,
2792.354131305, 1.003354304,
2792.374562864, 1.002883968,
2792.394994622, 1.003340455,
2792.415426281, 1.002982006,
2792.435857840, 1.002413624,
2792.456289599, 1.002905247,
2792.476721258, 1.002461207,
2792.497153017, 1.002916414,
2792.517584576, 1.002838419,
2792.538016235, 1.002898473,
2792.578879553, 1.003072200,
2792.599311212, 1.001460437,
2792.619742971, 1.001730733,
2792.640174530, 1.002051291,
2792.660606189, 1.001912103,
2792.681037948, 1.002305483,
2792.701469508, 1.002249077,
2792.721901267, 1.002121903,
2792.742332926, 1.002148997,
2792.762764486, 1.001751336,
2792.783196245, 1.001197418,
2792.803627904, 1.000987744,
2792.824059564, 1.001772069,
2792.844491223, 1.001940950,
2792.864922883, 1.001718061,
2792.885354542, 1.001795401,
2792.905786202, 1.001761338,
2792.926217861, 1.001625213,
2792.946649521, 1.001863709,
2792.967081181, 1.001469597,
2792.987512841, 1.001720125,
2793.007944500, 1.001534773,
2793.028376160, 1.001851351,
2793.069239580, 1.001482088,
2793.089671140, 1.001728077,
2793.110102900, 1.001587306,
2793.130534560, 1.001627912,
2793.150966120, 1.000749193,
2793.171397880, 1.001530320,
2793.191829540, 1.001885135,
2793.212261100, 1.001398412,
2793.232692860, 1.001323950,
2793.253124520, 1.001198314,
2793.273556280, 1.001272280,
2793.314419501, 1.001477012,
2793.334851261, 1.000242108,
2793.355282822, 1.001339778,
2793.375714482, 1.000843407,
2793.396146243, 1.001165885,
2793.416577803, 1.001567558,
2793.437009464, 1.001650260,
2793.457441225, 1.001185450,
2793.477872885, 1.001163364,
2793.498304546, 1.001291471,
2793.518736207, 1.000809755,
2793.559599528, 1.001052251,
2793.580031189, 1.001773457,
2793.600462850, 1.000754695,
2793.620894511, 1.001263698,
2793.641326172, 1.000864785,
2793.661757933, 1.000655002,
2793.682189494, 1.000876649,
2793.702621155, 1.000793742,
2793.723052916, 1.001251283,
2793.743484477, 1.001999364,
2793.763916139, 1.001112569,
2793.804779461, 0.999932781,
2793.825211123, 1.000439698,
2793.845642884, 1.000630053,
2793.866074445, 1.000180479,
2793.886506207, 1.000392117,
2793.906937869, 1.000257543,
2793.927369430, 1.000812246,
2793.947801192, 1.000575459,
2793.968232853, 1.000329919,
2793.988664515, 1.000364701,
2794.009096177, 1.000699950,
2794.049959601, 1.000342865,
2794.070391163, 0.999790856,
2794.090822825, 1.000229389,
2794.111254587, 1.000494221,
2794.131686249, 0.999815203,
2794.152117811, 1.000403924,
2794.172549573, 1.000675839,
2794.192981235, 1.000789537,
2794.213412897, 1.000518947,
2794.233844560, 1.000000000,
2794.254276222, 1.000208841,
2794.295139547, 0.999942025,
2794.315571109, 0.999699994,
2794.336002872, 1.000211327,
2794.356434535, 1.000761110,
2794.376866097, 1.000045724,
2794.397297860, 1.000030266,
2794.417729523, 0.999900546,
2794.438161286, 1.000216505,
2794.458592848, 1.000089973,
2794.479024511, 0.999405324,
2794.499456274, 1.000183543,
2794.519887837, 0.999572722,
2794.540319500, 0.998875877,
2794.560751263, 0.999667645,
2794.581182827, 0.999340707,
2794.601614590, 0.999270235,
2794.622046253, 0.999929150,
2794.642477816, 0.999802456,
2794.662909580, 0.999740000,
2794.683341243, 0.999032833,
2794.703772907, 0.999499837,
2794.724204570, 0.999293654,
2794.744636234, 0.999232117,
2794.785499561, 0.998779899,
2794.867226216, 0.999476581,
2794.887657980, 0.999650946,
2794.908089644, 0.999714616,
2794.928521209, 0.999149053,
2794.948952973, 0.998620395,
2794.969384537, 0.999144853,
2794.989816301, 0.998880045,
2795.030679530, 0.999315446,
2795.051111294, 0.999188202,
2795.071542959, 0.999008846,
2795.091974523, 0.998756722,
2795.112406288, 0.999104921,
2795.132837953, 0.999245954,
2795.153269517, 0.999585846,
2795.173701282, 0.998973470,
2795.194132947, 0.998701772,
2795.214564712, 0.999070557,
2795.234996277, 0.999482650,
2795.275859707, 0.998760535,
2795.296291272, 0.998901424,
2795.316722937, 0.998923715,
2795.337154702, 0.999054118,
2795.357586368, 0.998817127,
2795.378018033, 0.998793550,
2795.398449698, 0.998612835,
2795.418881364, 0.999080509,
2795.439313029, 0.999229006,
2795.459744695, 0.999212471,
2795.480176361, 0.999329709,
2795.521039692, 0.998735281,
2795.541471358, 0.998270910,
2795.561903124, 0.998706472,
2795.582334690, 0.998731830,
2795.602766456, 0.999176374,
2795.623198122, 0.998877674,
2795.643629688, 0.998230930,
2795.664061454, 0.998067897,
2795.684493021, 0.997901893,
2795.704924687, 0.998772745,
2795.725356454, 0.998708948,
2795.766219787, 0.998191261,
2795.786651453, 0.998321856,
2795.807083020, 0.998614374,
2795.827514787, 0.998607102,
2795.847946453, 0.998289342,
2795.868378120, 0.998304514,
2795.888809787, 0.998249604,
2795.909241454, 0.998293677,
2795.929673221, 0.998131625,
2795.950104788, 0.998444082,
2795.970536456, 0.998597003,
2796.011399890, 0.998096074,
2796.031831458, 0.997526694,
2796.052263225, 0.998534357,
2796.072694893, 0.998272614,
2796.093126460, 0.998959006,
2796.113558228, 0.998421276,
2796.133989896, 0.998180527,
2796.154421663, 0.998100367,
2796.174853231, 0.997814345,
2796.195284899, 0.997917251,
2796.215716667, 0.997559777,
2796.277011672, 0.997857731,
2796.297443240, 0.997856828,
2796.317875008, 0.997640488,
2796.338306577, 0.997779513,
2796.358738245, 0.997733986,
2796.379170014, 0.997714954,
2796.399601583, 0.997403876,
2796.420033251, 0.997881476,
2796.440465020, 0.997623015,
2796.460896589, 0.997340818,
2796.501760027, 0.997020965,
2796.522191696, 0.997513584,
2796.542623365, 0.997089633,
2796.563055034, 0.997175304,
2796.583486704, 0.997204766,
2796.603918373, 0.996948281,
2796.624350042, 0.997058809,
2796.644781712, 0.996880870,
2796.665213381, 0.996903443,
2796.685645051, 0.996908747,
2796.706076821, 0.996422612,
2796.746940060, 0.996463485,
2796.767371830, 0.997222527,
2796.787803500, 0.997143312,
2796.808235071, 0.996711209,
2796.828666841, 0.997285456,
2796.849098511, 0.996291113,
2796.869530081, 0.996640933,
2796.889961852, 0.996431031,
2796.910393522, 0.997355067,
2796.930825293, 0.996162267,
2796.951256863, 0.996376856,
2796.992120205, 0.996996681,
2797.012551876, 0.996456569,
2797.032983547, 0.996592788,
2797.053415218, 0.996599145,
2797.073846889, 0.996332997,
2797.094278660, 0.996272912,
2797.114710231, 0.995601609,
2797.135141903, 0.996628083,
2797.155573674, 0.996412539,
2797.176005345, 0.996368578,
2797.196436917, 0.996550066,
2797.257732032, 0.996570810,
2797.278163704, 0.995857949,
2797.298595376, 0.995769272,
2797.319027148, 0.995948230,
2797.339458720, 0.996432648,
2797.359890392, 0.995848317,
2797.380322165, 0.995607436,
2797.400753737, 0.995632215,
2797.421185409, 0.995998022,
2797.441617182, 0.995739754,
2797.482480527, 0.995927790,
2797.502912200, 0.996086578,
2797.523343773, 0.996381027,
2797.543775546, 0.996324736,
2797.564207219, 0.996262640,
2797.584638792, 0.995765821,
2797.605070565, 0.995750119,
2797.625502238, 0.995655835,
2797.645934012, 0.995979626,
2797.666365585, 0.995765103,
2797.686797259, 0.995865835,
2797.727660606, 0.995430251,
2797.748092280, 0.996389186,
2797.768523954, 0.995910765,
2797.788955628, 0.996341429,
2797.809387302, 0.995232771,
2797.829818976, 0.995229506,
2797.850250650, 0.995829693,
2797.870682424, 0.995741287,
2797.891114098, 0.995621633,
2797.911545673, 0.995551853,
2797.931977447, 0.995553596,
2797.972840697, 0.994538055,
2797.993272472, 0.995618473,
2798.013704146, 0.995437524,
2798.034135921, 0.995455609,
2798.054567497, 0.995984917,
2798.074999172, 0.995725910,
2798.095430947, 0.995937158,
2798.115862522, 0.995473081,
2798.136294198, 0.995498223,
2798.156725973, 0.994893979,
2798.177157549, 0.994897970,
2798.218021000, 0.995253257,
2798.238452576, 0.995083980,
2798.258884352, 0.994795184,
2798.279316028, 0.995079741,
2798.299747604, 0.995221322,
2798.320179380, 0.995425057,
2798.340611057, 0.996196892,
2798.361042733, 0.994815826,
2798.381474410, 0.994628325,
2798.401906086, 0.994956770,
2798.422337763, 0.994567665,
2798.463201116, 0.994650356,
2798.483632793, 0.994737846,
2798.504064470, 0.994884889,
2798.524496148, 0.994689982,
2798.544927925, 0.993900336,
2798.565359502, 0.994316604,
2798.585791279, 0.994281713,
2798.606222957, 0.994160890,
2798.626654535, 0.994252319,
2798.647086312, 0.993995083,
2798.667517990, 0.994573088,
2798.708381346, 0.994308615,
2798.728813024, 0.993240333,
2798.749244602, 0.994283670,
2798.769676380, 0.994140250,
2798.790108059, 0.993871486,
2798.810539837, 0.993922423,
2798.830971416, 0.993619400,
2798.851403094, 0.993988753,
2798.871834873, 0.994038106,
2798.892266452, 0.993660632,
2798.912698131, 0.993047160,
2798.953561489, 0.994363518,
2798.973993268, 0.993654946,
2798.994424947, 0.993649145,
2799.014856627, 0.993690354,
2799.035288306, 0.994099228,
2799.055719986, 0.994025683,
2799.076151566, 0.992956672,
2799.096583345, 0.992958441,
2799.117015025, 0.993819920,
2799.137446705, 0.993830780,
2799.157878385, 0.993527303,
2799.198741846, 0.993452264,
2799.219173426, 0.993390689,
2799.239605107, 0.993596578,
2799.260036887, 0.993776664,
2799.280468468, 0.993757297,
2799.300900149, 0.993691402,
2799.321331930, 0.993476322,
2799.341763511, 0.993300056,
2799.382626973, 0.993534143,
2799.403058554, 0.993914188,
2799.443922017, 0.993017039,
2799.464353599, 0.993109476,
2799.484785381, 0.994184939,
2799.505217062, 0.993392642,
2799.525648844, 0.993137661,
2799.546080426, 0.993391272,
2799.566512108, 0.993058520,
2799.586943891, 0.993076378,
2799.607375473, 0.993122357,
2799.627807155, 0.992402454,
2799.648238938, 0.992828508,
2799.689102303, 0.992691296,
2799.709533986, 0.992497274,
2799.729965669, 0.992615656,
2799.750397352, 0.993132732,
2799.770829035, 0.993425468,
2799.791260718, 0.992593303,
2799.811692402, 0.992437064,
2799.832124085, 0.993021784,
2799.852555669, 0.992882231,
2799.872987453, 0.992799231,
2799.893419136, 0.992788907,
2799.934282504, 0.992603848,
2799.954714188, 0.992489062,
2799.975145973, 0.991324096,
2799.995577557, 0.992216347,
2800.016009241, 0.992229098,
2800.036441026, 0.992796235,
2800.056872610, 0.992681693,
2800.077304395, 0.991901146,
2800.097736080, 0.992181577,
2800.118167665, 0.992179795,
2800.138599450, 0.992356307,
2800.179462821, 0.992206861,
2800.199894506, 0.992006539,
2800.220326192, 0.992356750,
2800.240757977, 0.992585942,
2800.261189563, 0.992448360,
2800.281621249, 0.992079065,
2800.302053035, 0.991681931,
2800.322484621, 0.992091950,
2800.342916307, 0.991758281,
2800.363348093, 0.991914511,
2800.383779780, 0.991895829,
2800.424643153, 0.991665218,
2800.445074739, 0.991938881,
2800.465506526, 0.991643733,
2800.485938213, 0.991748334,
2800.506369800, 0.991507796,
2800.526801588, 0.990783405,
2800.547233275, 0.991397804,
2800.567664862, 0.991376467,
2800.588096650, 0.991057264,
2800.608528337, 0.991464226,
2800.628960125, 0.991410167,
2800.669823401, 0.991554120,
2800.690255189, 0.990768790,
2800.710686777, 0.990781134,
2800.731118466, 0.990879470,
2800.751550254, 0.991213235,
2800.771981843, 0.991051406,
2800.792413531, 0.990983191,
2800.812845320, 0.990332245,
2800.833277009, 0.990767915,
2800.853708698, 0.990602030,
2800.874140387, 0.990235805,
2800.915003766, 0.990991160,
2800.935435455, 0.990713460,
2800.955867145, 0.990810986,
2800.976298934, 0.990508148,
2800.996730524, 0.990962437,
2801.017162314, 0.990884979,
2801.037594004, 0.990496998,
2801.058025594, 0.990141753,
2801.078457385, 0.990210853,
2801.098888975, 0.990624214,
2801.119320666, 0.990495224,
2801.160184047, 0.990608547,
2801.180615838, 0.990644359,
2801.201047529, 0.990712950,
2801.221479120, 0.990587230,
2801.241910911, 0.990151874,
2801.262342603, 0.990860597,
2801.282774194, 0.990439262,
2801.303205986, 0.990502930,
2801.323637678, 0.990177592,
2801.344069270, 0.990489603,
2801.364501062, 0.990509468,
2801.405364546, 0.990159717,
2801.425796138, 0.989725177,
2801.446227831, 0.990341022,
2801.466659623, 0.990066797,
2801.487091216, 0.990096286,
2801.507522909, 0.990099472,
2801.527954702, 0.990623736,
2801.548386395, 0.989911929,
2801.568818088, 0.990526247,
2801.589249781, 0.989884554,
2801.609681475, 0.990303974,
2801.650544862, 0.990112757,
2801.670976556, 0.990132861,
2801.691408350, 0.989863698,
2801.711839944, 0.989965705,
2801.732271738, 0.989899073,
2801.752703432, 0.990191293,
2801.773135027, 0.989513664,
2801.793566821, 0.989254124,
2801.813998416, 0.989428348,
2801.834430111, 0.989444609,
2801.854861906, 0.989612924,
2801.895725196, 0.989550167,
2801.916156991, 0.989685560,
2801.936588587, 0.989157237,
2801.957020383, 0.989427623,
2801.977452078, 0.989382253,
2801.997883674, 0.990115533,
2802.018315470, 0.989399500,
2802.038747166, 0.989087107,
2802.059178862, 0.989025951,
2802.079610559, 0.989146823,
2802.100042255, 0.988861265,
2802.140905649, 0.988499977,
2802.161337345, 0.988916070,
2802.181769142, 0.988957032,
2802.202200839, 0.989447291,
2802.222632437, 0.989852187,
2802.243064234, 0.988771001,
2802.263495932, 0.989261422,
2802.283927629, 0.988825982,
2802.304359327, 0.988651543,
2802.324791025, 0.988386712,
2802.345222823, 0.988345827,
2802.386086119, 0.988573373,
2802.406517918, 0.988220163,
2802.426949516, 0.988400215,
2802.447381215, 0.988747415,
2802.467812914, 0.988427428,
2802.488244613, 0.988541944,
2802.508676412, 0.987521661,
2802.529108011, 0.988241483,
2802.549539711, 0.988390616,
2802.569971510, 0.987902810,
2802.590403110, 0.987947240,
2802.631266609, 0.987733044,
2802.651698209, 0.988451952,
2802.672130010, 0.987808093,
2802.692561710, 0.988109360,
2802.712993410, 0.988192157,
2802.733425111, 0.987621482,
2802.753856812, 0.988245080,
2802.774288512, 0.987531014,
2802.794720213, 0.988391951,
2802.815151914, 0.987453338,
2802.835583716, 0.988073314,
2802.856015417, 0.987395570,
2802.876447019, 0.987309341,
2802.896878820, 0.987607452,
2802.917310522, 0.987417982,
2802.937742124, 0.987205463,
2802.958173926, 0.987418894,
2802.978605628, 0.987516901,
2802.999037231, 0.987829236,
2803.019469033, 0.987517025,
2803.039900736, 0.987010864,
2803.060332538, 0.987459527,
2803.080764141, 0.987314753,
2803.121627547, 0.987973117,
2803.142059251, 0.987035869,
2803.162490954, 0.987727283,
2803.182922658, 0.987042356,
2803.203354362, 0.987733499,
2803.223786165, 0.986876860,
2803.244217769, 0.987000022,
2803.264649474, 0.987636042,
2803.285081278, 0.987900797,
2803.305512882, 0.987297439,
2803.325944587, 0.987129583,
2803.366807996, 0.986984696,
2803.387239801, 0.987234232,
2803.407671507, 0.986651178,
2803.428103212, 0.987390784,
2803.448534917, 0.987595475,
2803.468966623, 0.987294701,
2803.489398329, 0.986882159,
2803.509830034, 0.987197761,
2803.530261740, 0.987114162,
2803.550693546, 0.987171492,
2803.571125253, 0.986859740,
2803.611988666, 0.987361228,
2803.632420372, 0.987009794,
2803.652851979, 0.987087000,
2803.673283786, 0.987181417,
2803.693715493, 0.987049668,
2803.714147101, 0.987463637,
2803.734578908, 0.987679559,
2803.755010616, 0.987215595,
2803.775442423, 0.987033139,
2803.795874031, 0.987305919,
2803.816305739, 0.986875680,
2803.857169156, 0.987040806,
2803.877600764, 0.986811135,
2803.898032573, 0.986839028,
2803.918464282, 0.987415985,
2803.938896091, 0.986406538,
2803.959327700, 0.987095955,
